10/12/2024	15:52	Sample #1Int Time: 1	Thickness: 0	Width: 2	Length: 0	Regime: LinearVS: 0	VD: 3	VC: 0VG	IG	IS	ID	LinearMobility0.00000E+0	1.18000E-11	-1.99000E-11	2.33000E-11	2.32982E-3
2.00000E-2	2.41000E-11	-6.20000E-12	1.29000E-11	5.96259E-4
4.00000E-2	2.04000E-11	-5.00000E-12	2.81000E-11	8.25010E-4
6.00000E-2	1.08000E-11	-1.98000E-11	2.01000E-11	3.94646E-4
8.00000E-2	2.82000E-11	-1.79000E-11	1.04000E-11	6.07384E-4
1.00000E-1	1.95000E-11	-1.33000E-11	3.07000E-11	1.11778E-3
1.20000E-1	1.09000E-11	-1.35000E-11	2.09000E-11	4.67752E-4
1.40000E-1	7.70000E-12	-2.09000E-11	2.46000E-11	1.87364E-4
1.60000E-1	2.03000E-11	-6.80000E-12	1.28000E-11	6.67104E-4
1.80000E-1	1.05000E-11	-2.03000E-11	3.00000E-11	9.16828E-4
2.00000E-1	1.92000E-11	-6.90000E-12	1.42000E-11	8.24842E-4
2.20000E-1	4.90000E-12	-2.29000E-11	2.88000E-11	7.71429E-4
2.40000E-1	2.36000E-11	-7.60000E-12	2.63000E-11	1.14976E-4
2.60000E-1	2.18000E-11	-6.10000E-12	2.76000E-11	6.04380E-5
2.80000E-1	9.00000E-12	-1.51000E-11	2.80000E-11	1.83086E-5
3.00000E-1	7.80000E-12	-1.06000E-11	2.75000E-11	2.29064E-5
3.20000E-1	8.00000E-12	-1.98000E-11	2.91000E-11	7.25913E-5
3.40000E-1	1.93000E-11	-1.56000E-11	2.28000E-11	2.99014E-4
3.60000E-1	7.50000E-12	-2.01000E-11	1.88000E-11	2.11908E-4
3.80000E-1	1.94000E-11	-1.17000E-11	2.86000E-11	4.88456E-4
4.00000E-1	1.16000E-11	-2.77000E-11	1.88000E-11	4.88456E-4
4.20000E-1	2.34000E-11	-1.04000E-11	2.97000E-11	5.37627E-4
4.40000E-1	1.02000E-11	-2.79000E-11	1.72000E-11	6.28661E-4
4.60000E-1	1.61000E-11	-2.81000E-11	3.62000E-11	9.02270E-4
4.80000E-1	2.19000E-11	-1.33000E-11	2.81000E-11	3.45443E-4
5.00000E-1	1.16000E-11	-1.73000E-11	3.06000E-11	1.11391E-4
5.20000E-1	1.68000E-11	-2.97000E-11	4.10000E-11	4.20592E-4
5.40000E-1	1.73000E-11	-3.81000E-11	3.66000E-11	1.70540E-4
5.60000E-1	1.33000E-11	-4.52000E-11	4.37000E-11	2.70680E-4
5.80000E-1	2.49000E-11	-3.95000E-11	6.21000E-11	6.12866E-4
6.00000E-1	1.39000E-11	-6.29000E-11	5.56300E-11	2.03589E-4
6.20000E-1	2.65000E-11	-6.11000E-11	6.46600E-11	2.81196E-4
6.40000E-1	2.09000E-11	-8.76000E-11	7.17600E-11	2.07537E-4
6.60000E-1	4.00000E-12	-1.24300E-10	9.41900E-11	5.95619E-4
6.80000E-1	1.98000E-11	-1.33700E-10	1.26450E-10	7.43228E-4
7.00000E-1	2.62000E-11	-1.69700E-10	1.80500E-10	1.05705E-3
7.20000E-1	7.30000E-12	-2.29000E-10	2.25100E-10	7.56963E-4
7.40000E-1	2.16000E-11	-2.81200E-10	2.84600E-10	9.01017E-4
7.60000E-1	2.32000E-11	-3.60200E-10	3.82100E-10	1.29223E-3
7.80000E-1	1.02000E-11	-4.81100E-10	4.74700E-10	1.08128E-3
8.00000E-1	2.49000E-11	-6.02500E-10	6.14500E-10	1.44871E-3
8.20000E-1	2.47000E-11	-7.91100E-10	8.00500E-10	1.69125E-3
8.40000E-1	9.20000E-12	-1.03150E-9	1.04870E-9	1.97435E-3
8.60000E-1	8.70000E-12	-1.37030E-9	1.36720E-9	2.21641E-3
8.80000E-1	1.08000E-11	-1.78230E-9	1.79020E-9	2.57505E-3
9.00000E-1	6.30000E-12	-2.33910E-9	2.34780E-9	2.96517E-3
9.20000E-1	1.41000E-11	-3.07610E-9	3.08950E-9	3.44099E-3
9.40000E-1	2.51000E-11	-4.06020E-9	4.06160E-9	3.93246E-3
9.60000E-1	2.45000E-11	-5.35980E-9	5.36820E-9	4.60332E-3
9.80000E-1	2.50000E-11	-7.10210E-9	7.10900E-9	5.33193E-3
1.00000E+0	2.33000E-11	-9.41600E-9	9.42000E-9	6.15000E-3
1.02000E+0	5.60000E-12	-1.24816E-8	1.24862E-8	7.08791E-3
1.04000E+0	5.70000E-12	-1.65835E-8	1.65973E-8	8.24816E-3
1.06000E+0	1.17000E-11	-2.20736E-8	2.20845E-8	9.54614E-3
1.08000E+0	1.78000E-11	-2.94130E-8	2.94173E-8	1.10560E-2
1.10000E+0	2.63000E-11	-3.92389E-8	3.92458E-8	1.28344E-2
1.12000E+0	1.19000E-11	-5.24143E-8	5.24226E-8	1.48922E-2
1.14000E+0	2.34000E-11	-7.00460E-8	7.00482E-8	1.72342E-2
1.16000E+0	9.70000E-12	-9.37821E-8	9.37808E-8	2.00645E-2
1.18000E+0	2.18000E-11	-1.25551E-7	1.25610E-7	2.32540E-2
